"iso3"	"country"	"region"	"variable"	"value"
"CYP"	"Cyprus"	"MENA"	"1870"	0
NA	"Democratic Yemen (until 1990)"	"MENA"	"1870"	0
"GEO"	"Georgia"	"Eastern Europe"	"1870"	0
"IRQ"	"Iraq"	"MENA"	"1870"	0
"ISR"	"Israel"	"MENA"	"1870"	0
"JOR"	"Jordan"	"MENA"	"1870"	0
"KWT"	"Kuwait"	"MENA"	"1870"	0
"LBN"	"Lebanon"	"MENA"	"1870"	0
"PSE"	"Palestinian Authority"	"MENA"	"1870"	0
"OMN"	"Oman"	"MENA"	"1870"	0
"QAT"	"Qatar"	"MENA"	"1870"	0
"SAU"	"Saudi Arabia"	"MENA"	"1870"	0
"SYR"	"Syrian Arab Republic"	"MENA"	"1870"	0
"TUR"	"Turkey"	"MENA"	"1870"	0
"ARE"	"United Arab Emirates"	"MENA"	"1870"	0
NA	"Yemen (until 1990)"	"MENA"	"1870"	0
"YEM"	"Yemen"	"MENA"	"1870"	0
"KAZ"	"Kazakhstan"	"Eastern Europe"	"1870"	0
"KGZ"	"Kyrgyzstan"	"Eastern Europe"	"1870"	0
"TJK"	"Tajikistan"	"Eastern Europe"	"1870"	0
"TKM"	"Turkmenistan"	"Eastern Europe"	"1870"	0
"UZB"	"Uzbekistan"	"Eastern Europe"	"1870"	0
"DZA"	"Algeria"	"MENA"	"1870"	0
"EGY"	"Egypt"	"MENA"	"1870"	0
"LBY"	"Libya"	"MENA"	"1870"	0
"MAR"	"Morocco"	"MENA"	"1870"	0
"SSD"	"South Sudan"	"MENA"	"1870"	0
NA	"Sudan (North)"	"MENA"	"1870"	0
"SDN"	"Sudan (until 2011)"	"MENA"	"1870"	0
"TUN"	"Tunisia"	"MENA"	"1870"	0
"ESH"	"Western Sahara"	"MENA"	"1870"	0
"BEN"	"Benin"	"Sub-Saharan Africa"	"1870"	0
"BFA"	"Burkina Faso"	"Sub-Saharan Africa"	"1870"	0
"CPV"	"Cape Verde"	"Sub-Saharan Africa"	"1870"	0
"CIV"	"Cote d'Ivoire"	"Sub-Saharan Africa"	"1870"	0
"GMB"	"Gambia"	"Sub-Saharan Africa"	"1870"	0
"GHA"	"Ghana"	"Sub-Saharan Africa"	"1870"	0
"GIN"	"Guinea"	"Sub-Saharan Africa"	"1870"	0
"GNB"	"Guinea-Bissau"	"Sub-Saharan Africa"	"1870"	0
"LBR"	"Liberia"	"Sub-Saharan Africa"	"1870"	0
"MLI"	"Mali"	"Sub-Saharan Africa"	"1870"	0
"MRT"	"Mauritania"	"Sub-Saharan Africa"	"1870"	0
"NER"	"Niger"	"Sub-Saharan Africa"	"1870"	0
"NGA"	"Nigeria"	"Sub-Saharan Africa"	"1870"	0
"SHN"	"Saint Helena"	"Sub-Saharan Africa"	"1870"	0
"SEN"	"Senegal"	"Sub-Saharan Africa"	"1870"	0
"SLE"	"Sierra Leone"	"Sub-Saharan Africa"	"1870"	0
"TGO"	"Togo"	"Sub-Saharan Africa"	"1870"	0
"AGO"	"Angola"	"Sub-Saharan Africa"	"1870"	0
"CMR"	"Cameroon"	"Sub-Saharan Africa"	"1870"	0
"CAF"	"Central African Republic"	"Sub-Saharan Africa"	"1870"	0
"TCD"	"Chad"	"Sub-Saharan Africa"	"1870"	0
"COG"	"Congo"	"Sub-Saharan Africa"	"1870"	0
"COD"	"Democratic Republic of the Congo"	"Sub-Saharan Africa"	"1870"	0
"GNQ"	"Equatorial Guinea"	"Sub-Saharan Africa"	"1870"	0
"GAB"	"Gabon"	"Sub-Saharan Africa"	"1870"	0
"STP"	"Sao Tome and Principe"	"Sub-Saharan Africa"	"1870"	0
"BWA"	"Botswana"	"Sub-Saharan Africa"	"1870"	0
"LSO"	"Lesotho"	"Sub-Saharan Africa"	"1870"	0
"NAM"	"Namibia"	"Sub-Saharan Africa"	"1870"	0
"ZAF"	"South Africa"	"Sub-Saharan Africa"	"1870"	0
"SWZ"	"Swaziland"	"Sub-Saharan Africa"	"1870"	0
"BDI"	"Burundi"	"Sub-Saharan Africa"	"1870"	0
"COM"	"Comoros"	"Sub-Saharan Africa"	"1870"	0
"DJI"	"Djibouti"	"Sub-Saharan Africa"	"1870"	0
"ERI"	"Eritrea"	"Sub-Saharan Africa"	"1870"	0
NA	"Ethiopia (until 1993)"	"Sub-Saharan Africa"	"1870"	0
"ETH"	"Ethiopia (from 1993)"	"Sub-Saharan Africa"	"1870"	0
"KEN"	"Kenya"	"Sub-Saharan Africa"	"1870"	0
"MDG"	"Madagascar"	"Sub-Saharan Africa"	"1870"	0
"MWI"	"Malawi"	"Sub-Saharan Africa"	"1870"	0
"MUS"	"Mauritius"	"Sub-Saharan Africa"	"1870"	0
"MYT"	"Mayotte"	"Sub-Saharan Africa"	"1870"	0
"MOZ"	"Mozambique"	"Sub-Saharan Africa"	"1870"	0
"REU"	"R_union"	"Sub-Saharan Africa"	"1870"	0
"RWA"	"Rwanda"	"Sub-Saharan Africa"	"1870"	0
"SYC"	"Seychelles"	"Sub-Saharan Africa"	"1870"	0
"SOM"	"Somalia"	"Sub-Saharan Africa"	"1870"	0
"UGA"	"Uganda"	"Sub-Saharan Africa"	"1870"	0
"TZA"	"United Republic of Tanzania"	"Sub-Saharan Africa"	"1870"	0
"ZMB"	"Zambia"	"Sub-Saharan Africa"	"1870"	0
"ZWE"	"Zimbabwe"	"Sub-Saharan Africa"	"1870"	0
"TWN"	"Taiwan"	"East Asia"	"1870"	3
"XKS"	"Kosovo"	"Eastern Europe"	"1870"	0
"AUT"	"Austria"	"Western Europe"	"1920"	2
"BEL"	"Belgium"	"Western Europe"	"1920"	2
NA	"Federal Republic of Germany (until 1990)"	"Western Europe"	"1920"	2
"FRA"	"France"	"Western Europe"	"1920"	2
NA	"German Democratic Republic (until 1990)"	"Eastern Europe"	"1920"	2
"DEU"	"Germany"	"Western Europe"	"1920"	2
"LIE"	"Liechtenstein"	"Western Europe"	"1920"	2
"LUX"	"Luxembourg"	"Western Europe"	"1920"	2
"MCO"	"Monaco"	"Western Europe"	"1920"	2
"NLD"	"Netherlands"	"Western Europe"	"1920"	2
"CHE"	"Switzerland"	"Western Europe"	"1920"	2
"ALA"	"Åland Islands"	"Western Europe"	"1920"	2
NA	"Channel Islands"	"Western Europe"	"1920"	2
"DNK"	"Denmark"	"Western Europe"	"1920"	2
"EST"	"Estonia"	"Eastern Europe"	"1920"	2
"FRO"	"Faeroe Islands"	"Western Europe"	"1920"	2
"FIN"	"Finland"	"Western Europe"	"1920"	2
"GGY"	"Guernsey"	"Western Europe"	"1920"	2
"ISL"	"Iceland"	"Western Europe"	"1920"	2
"IRL"	"Ireland"	"Western Europe"	"1920"	2
"IMN"	"Isle of Man"	"Western Europe"	"1920"	2
"JEY"	"Jersey"	"Western Europe"	"1920"	2
"LVA"	"Latvia"	"Eastern Europe"	"1920"	2
"LTU"	"Lithuania"	"Eastern Europe"	"1920"	2
"NOR"	"Norway"	"Western Europe"	"1920"	2
NA	"Sark"	"Western Europe"	"1920"	2
"SJM"	"Svalbard and Jan Mayen Islands"	"Western Europe"	"1920"	2
"SWE"	"Sweden"	"Western Europe"	"1920"	2
"GBR"	"United Kingdom"	"Western Europe"	"1920"	2
"ALB"	"Albania"	"Eastern Europe"	"1920"	2
"AND"	"Andorra"	"Western Europe"	"1920"	2
"BIH"	"Bosnia and Herzegovina"	"Eastern Europe"	"1920"	2
"HRV"	"Croatia"	"Eastern Europe"	"1920"	2
"GIB"	"Gibraltar"	"Western Europe"	"1920"	2
"GRC"	"Greece"	"Western Europe"	"1920"	2
"VAT"	"Holy See"	"Western Europe"	"1920"	2
"ITA"	"Italy"	"Western Europe"	"1920"	2
"MLT"	"Malta"	"Western Europe"	"1920"	2
"MNE"	"Montenegro"	"Eastern Europe"	"1920"	2
"PRT"	"Portugal"	"Western Europe"	"1920"	2
"SMR"	"San Marino"	"Western Europe"	"1920"	2
"SRB"	"Serbia"	"Eastern Europe"	"1920"	2
NA	"Serbia and Montenegro (until 2006)"	"Eastern Europe"	"1920"	2
"SVN"	"Slovenia"	"Eastern Europe"	"1920"	2
NA	"Socialist Federal Republic of Yugoslavia (until 1992)"	"Eastern Europe"	"1920"	2
"ESP"	"Spain"	"Western Europe"	"1920"	2
"MKD"	"Former Yugoslav Republic of Macedonia"	"Eastern Europe"	"1920"	2
"BLR"	"Belarus"	"Eastern Europe"	"1920"	2
"BGR"	"Bulgaria"	"Eastern Europe"	"1920"	2
"CZE"	"Czech Republic"	"Eastern Europe"	"1920"	2
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1920"	2
"HUN"	"Hungary"	"Eastern Europe"	"1920"	2
"POL"	"Poland"	"Eastern Europe"	"1920"	2
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1920"	2
"ROU"	"Romania"	"Eastern Europe"	"1920"	2
"RUS"	"Russian Federation"	"Eastern Europe"	"1920"	2
"SVK"	"Slovakia"	"Eastern Europe"	"1920"	2
"UKR"	"Ukraine"	"Eastern Europe"	"1920"	2
NA	"USSR (until 1991)"	"Eastern Europe"	"1920"	2
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1920"	3
"CAN"	"Canada"	"Western Offshoots"	"1920"	2
"GRL"	"Greenland"	"Western Europe"	"1920"	2
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1920"	3
"USA"	"United States of America"	"Western Offshoots"	"1920"	2
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1920"	3
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1920"	3
"ABW"	"Aruba"	"Latin America and Caribbean"	"1920"	3
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1920"	3
"BRB"	"Barbados"	"Latin America and Caribbean"	"1920"	3
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1920"	3
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1920"	3
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1920"	3
"CUB"	"Cuba"	"Latin America and Caribbean"	"1920"	3
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1920"	3
"DMA"	"Dominica"	"Latin America and Caribbean"	"1920"	3
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1920"	3
"GRD"	"Grenada"	"Latin America and Caribbean"	"1920"	3
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1920"	3
"HTI"	"Haiti"	"Latin America and Caribbean"	"1920"	3
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1920"	3
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1920"	3
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1920"	3
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1920"	3
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1920"	3
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1920"	3
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1920"	3
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1920"	3
"MAF"	"Saint Martin (French part)"	"Latin America and Caribbean"	"1920"	3
"VCT"	"Saint Vincent and the Grenadines"	"Latin America and Caribbean"	"1920"	3
"SXM"	"Sint Maarten (Dutch part)"	"Latin America and Caribbean"	"1920"	3
"TTO"	"Trinidad and Tobago"	"Latin America and Caribbean"	"1920"	3
"TCA"	"Turks and Caicos Islands"	"Latin America and Caribbean"	"1920"	3
"VIR"	"United States Virgin Islands"	"Latin America and Caribbean"	"1920"	3
"BLZ"	"Belize"	"Latin America and Caribbean"	"1920"	3
"CRI"	"Costa Rica"	"Latin America and Caribbean"	"1920"	3
"SLV"	"El Salvador"	"Latin America and Caribbean"	"1920"	3
"GTM"	"Guatemala"	"Latin America and Caribbean"	"1920"	3
"HND"	"Honduras"	"Latin America and Caribbean"	"1920"	3
"MEX"	"Mexico"	"Latin America and Caribbean"	"1920"	3
"NIC"	"Nicaragua"	"Latin America and Caribbean"	"1920"	3
"PAN"	"Panama"	"Latin America and Caribbean"	"1920"	3
"ARG"	"Argentina"	"Latin America and Caribbean"	"1920"	3
"BOL"	"Bolivia (Plurinational State of)"	"Latin America and Caribbean"	"1920"	3
"BRA"	"Brazil"	"Latin America and Caribbean"	"1920"	3
"CHL"	"Chile"	"Latin America and Caribbean"	"1920"	3
"COL"	"Colombia"	"Latin America and Caribbean"	"1920"	3
"ECU"	"Ecuador"	"Latin America and Caribbean"	"1920"	3
"FLK"	"Falkland Islands (Malvinas)"	"Latin America and Caribbean"	"1920"	3
"GUF"	"French Guiana"	"Latin America and Caribbean"	"1920"	3
"GUY"	"Guyana"	"Latin America and Caribbean"	"1920"	3
"PRY"	"Paraguay"	"Latin America and Caribbean"	"1920"	3
"PER"	"Peru"	"Latin America and Caribbean"	"1920"	3
"SUR"	"Suriname"	"Latin America and Caribbean"	"1920"	3
"URY"	"Uruguay"	"Latin America and Caribbean"	"1920"	3
"VEN"	"Venezuela (Bolivarian Republic of)"	"Latin America and Caribbean"	"1920"	3
"AUS"	"Australia"	"Western Offshoots"	"1920"	2
"NZL"	"New Zealand"	"Western Offshoots"	"1920"	2
"NFK"	"Norfolk Island"	"South and South-East Asia"	"1920"	0
"FJI"	"Fiji"	"South and South-East Asia"	"1920"	0
"NCL"	"New Caledonia"	"South and South-East Asia"	"1920"	0
"PNG"	"Papua New Guinea"	"South and South-East Asia"	"1920"	0
"SLB"	"Solomon Islands"	"South and South-East Asia"	"1920"	0
"VUT"	"Vanuatu"	"South and South-East Asia"	"1920"	0
"GUM"	"Guam"	"South and South-East Asia"	"1920"	0
"KIR"	"Kiribati"	"South and South-East Asia"	"1920"	0
"MHL"	"Marshall Islands"	"South and South-East Asia"	"1920"	0
"FSM"	"Micronesia (Federated States of)"	"South and South-East Asia"	"1920"	0
"NRU"	"Nauru"	"South and South-East Asia"	"1920"	0
"MNP"	"Northern Mariana Islands"	"South and South-East Asia"	"1920"	0
NA	"Pacific Islands (Trust Territory) (1947-1986)"	"South and South-East Asia"	"1920"	0
"PLW"	"Palau"	"South and South-East Asia"	"1920"	0
"ASM"	"American Samoa"	"South and South-East Asia"	"1920"	0
"COK"	"Cook Islands"	"South and South-East Asia"	"1920"	0
"PYF"	"French Polynesia"	"South and South-East Asia"	"1920"	0
"NIU"	"Niue"	"South and South-East Asia"	"1920"	0
"PCN"	"Pitcairn"	"South and South-East Asia"	"1920"	0
"WSM"	"Samoa"	"South and South-East Asia"	"1920"	0
NA	"Tokelau"	"South and South-East Asia"	"1920"	0
"TON"	"Tonga"	"South and South-East Asia"	"1920"	0
"TUV"	"Tuvalu"	"South and South-East Asia"	"1920"	0
"WLF"	"Wallis and Futuna Islands"	"South and South-East Asia"	"1920"	0
"AFG"	"Afghanistan"	"South and South-East Asia"	"1920"	0
"BGD"	"Bangladesh"	"South and South-East Asia"	"1920"	0
"BTN"	"Bhutan"	"South and South-East Asia"	"1920"	0
"IND"	"India"	"South and South-East Asia"	"1920"	0
"IRN"	"Iran (Islamic Republic of)"	"MENA"	"1920"	0
"MDV"	"Maldives"	"South and South-East Asia"	"1920"	0
"NPL"	"Nepal"	"South and South-East Asia"	"1920"	0
"PAK"	"Pakistan"	"South and South-East Asia"	"1920"	0
"LKA"	"Sri Lanka"	"South and South-East Asia"	"1920"	0
"CHN"	"China"	"East Asia"	"1920"	2
"HKG"	"Hong Kong China"	"East Asia"	"1920"	2
"MAC"	"China, Macao Special Administrative Region"	"East Asia"	"1920"	2
"PRK"	"Democratic People's Republic of Korea"	"East Asia"	"1920"	2
"JPN"	"Japan"	"East Asia"	"1920"	2
"MNG"	"Mongolia"	"East Asia"	"1920"	2
"KOR"	"Korea"	"East Asia"	"1920"	2
"BRN"	"Brunei Darussalam"	"South and South-East Asia"	"1920"	0
"KHM"	"Cambodia"	"South and South-East Asia"	"1920"	0
"IDN"	"Indonesia"	"South and South-East Asia"	"1920"	0
"LAO"	"Lao People's Democratic Republic"	"South and South-East Asia"	"1920"	0
"MYS"	"Malaysia"	"South and South-East Asia"	"1920"	0
"MMR"	"Myanmar"	"South and South-East Asia"	"1920"	0
"PHL"	"Philippines"	"South and South-East Asia"	"1920"	0
"SGP"	"Singapore"	"South and South-East Asia"	"1920"	0
"THA"	"Thailand"	"South and South-East Asia"	"1920"	0
"TLS"	"Timor-Leste"	"South and South-East Asia"	"1920"	0
"VNM"	"Viet Nam"	"South and South-East Asia"	"1920"	0
"ARM"	"Armenia"	"Eastern Europe"	"1920"	2
"AZE"	"Azerbaijan"	"Eastern Europe"	"1920"	2
"BHR"	"Bahrain"	"MENA"	"1920"	0
"CYP"	"Cyprus"	"MENA"	"1920"	0
NA	"Democratic Yemen (until 1990)"	"MENA"	"1920"	0
"GEO"	"Georgia"	"Eastern Europe"	"1920"	2
"IRQ"	"Iraq"	"MENA"	"1920"	0
"ISR"	"Israel"	"MENA"	"1920"	0
"JOR"	"Jordan"	"MENA"	"1920"	0
"KWT"	"Kuwait"	"MENA"	"1920"	0
"LBN"	"Lebanon"	"MENA"	"1920"	0
"PSE"	"Palestinian Authority"	"MENA"	"1920"	0
"OMN"	"Oman"	"MENA"	"1920"	0
"QAT"	"Qatar"	"MENA"	"1920"	0
"SAU"	"Saudi Arabia"	"MENA"	"1920"	0
"SYR"	"Syrian Arab Republic"	"MENA"	"1920"	0
"TUR"	"Turkey"	"MENA"	"1920"	0
"ARE"	"United Arab Emirates"	"MENA"	"1920"	0
NA	"Yemen (until 1990)"	"MENA"	"1920"	0
"YEM"	"Yemen"	"MENA"	"1920"	0
"KAZ"	"Kazakhstan"	"Eastern Europe"	"1920"	2
"KGZ"	"Kyrgyzstan"	"Eastern Europe"	"1920"	2
"TJK"	"Tajikistan"	"Eastern Europe"	"1920"	2
"TKM"	"Turkmenistan"	"Eastern Europe"	"1920"	2
"UZB"	"Uzbekistan"	"Eastern Europe"	"1920"	2
"DZA"	"Algeria"	"MENA"	"1920"	0
"EGY"	"Egypt"	"MENA"	"1920"	0
"LBY"	"Libya"	"MENA"	"1920"	0
"MAR"	"Morocco"	"MENA"	"1920"	0
"SSD"	"South Sudan"	"MENA"	"1920"	0
NA	"Sudan (North)"	"MENA"	"1920"	0
"SDN"	"Sudan (until 2011)"	"MENA"	"1920"	0
"TUN"	"Tunisia"	"MENA"	"1920"	0
"ESH"	"Western Sahara"	"MENA"	"1920"	0
"BEN"	"Benin"	"Sub-Saharan Africa"	"1920"	0
"BFA"	"Burkina Faso"	"Sub-Saharan Africa"	"1920"	0
"CPV"	"Cape Verde"	"Sub-Saharan Africa"	"1920"	0
"CIV"	"Cote d'Ivoire"	"Sub-Saharan Africa"	"1920"	0
"GMB"	"Gambia"	"Sub-Saharan Africa"	"1920"	0
"GHA"	"Ghana"	"Sub-Saharan Africa"	"1920"	0
"GIN"	"Guinea"	"Sub-Saharan Africa"	"1920"	0
"GNB"	"Guinea-Bissau"	"Sub-Saharan Africa"	"1920"	0
"LBR"	"Liberia"	"Sub-Saharan Africa"	"1920"	0
"MLI"	"Mali"	"Sub-Saharan Africa"	"1920"	0
"MRT"	"Mauritania"	"Sub-Saharan Africa"	"1920"	0
"NER"	"Niger"	"Sub-Saharan Africa"	"1920"	0
"NGA"	"Nigeria"	"Sub-Saharan Africa"	"1920"	0
"SHN"	"Saint Helena"	"Sub-Saharan Africa"	"1920"	0
"SEN"	"Senegal"	"Sub-Saharan Africa"	"1920"	0
"SLE"	"Sierra Leone"	"Sub-Saharan Africa"	"1920"	0
"TGO"	"Togo"	"Sub-Saharan Africa"	"1920"	0
"AGO"	"Angola"	"Sub-Saharan Africa"	"1920"	0
"CMR"	"Cameroon"	"Sub-Saharan Africa"	"1920"	0
"CAF"	"Central African Republic"	"Sub-Saharan Africa"	"1920"	0
"TCD"	"Chad"	"Sub-Saharan Africa"	"1920"	0
"COG"	"Congo"	"Sub-Saharan Africa"	"1920"	0
"COD"	"Democratic Republic of the Congo"	"Sub-Saharan Africa"	"1920"	0
"GNQ"	"Equatorial Guinea"	"Sub-Saharan Africa"	"1920"	0
"GAB"	"Gabon"	"Sub-Saharan Africa"	"1920"	0
"STP"	"Sao Tome and Principe"	"Sub-Saharan Africa"	"1920"	0
"BWA"	"Botswana"	"Sub-Saharan Africa"	"1920"	0
"LSO"	"Lesotho"	"Sub-Saharan Africa"	"1920"	0
"NAM"	"Namibia"	"Sub-Saharan Africa"	"1920"	0
"ZAF"	"South Africa"	"Sub-Saharan Africa"	"1920"	0
"SWZ"	"Swaziland"	"Sub-Saharan Africa"	"1920"	0
"BDI"	"Burundi"	"Sub-Saharan Africa"	"1920"	0
"COM"	"Comoros"	"Sub-Saharan Africa"	"1920"	0
"DJI"	"Djibouti"	"Sub-Saharan Africa"	"1920"	0
"ERI"	"Eritrea"	"Sub-Saharan Africa"	"1920"	0
NA	"Ethiopia (until 1993)"	"Sub-Saharan Africa"	"1920"	0
"ETH"	"Ethiopia (from 1993)"	"Sub-Saharan Africa"	"1920"	0
"KEN"	"Kenya"	"Sub-Saharan Africa"	"1920"	0
"MDG"	"Madagascar"	"Sub-Saharan Africa"	"1920"	0
"MWI"	"Malawi"	"Sub-Saharan Africa"	"1920"	0
"MUS"	"Mauritius"	"Sub-Saharan Africa"	"1920"	0
"MYT"	"Mayotte"	"Sub-Saharan Africa"	"1920"	0
"MOZ"	"Mozambique"	"Sub-Saharan Africa"	"1920"	0
"REU"	"R_union"	"Sub-Saharan Africa"	"1920"	0
"RWA"	"Rwanda"	"Sub-Saharan Africa"	"1920"	0
"SYC"	"Seychelles"	"Sub-Saharan Africa"	"1920"	0
"SOM"	"Somalia"	"Sub-Saharan Africa"	"1920"	0
"UGA"	"Uganda"	"Sub-Saharan Africa"	"1920"	0
"TZA"	"United Republic of Tanzania"	"Sub-Saharan Africa"	"1920"	0
"ZMB"	"Zambia"	"Sub-Saharan Africa"	"1920"	0
"ZWE"	"Zimbabwe"	"Sub-Saharan Africa"	"1920"	0
"TWN"	"Taiwan"	"East Asia"	"1920"	2
"XKS"	"Kosovo"	"Eastern Europe"	"1920"	2
"AUT"	"Austria"	"Western Europe"	"1950"	1
"BEL"	"Belgium"	"Western Europe"	"1950"	1
NA	"Federal Republic of Germany (until 1990)"	"Western Europe"	"1950"	1
"FRA"	"France"	"Western Europe"	"1950"	1
NA	"German Democratic Republic (until 1990)"	"Eastern Europe"	"1950"	1
"DEU"	"Germany"	"Western Europe"	"1950"	1
"LIE"	"Liechtenstein"	"Western Europe"	"1950"	1
"LUX"	"Luxembourg"	"Western Europe"	"1950"	1
"MCO"	"Monaco"	"Western Europe"	"1950"	1
"NLD"	"Netherlands"	"Western Europe"	"1950"	1
"CHE"	"Switzerland"	"Western Europe"	"1950"	1
"ALA"	"Åland Islands"	"Western Europe"	"1950"	1
NA	"Channel Islands"	"Western Europe"	"1950"	1
"DNK"	"Denmark"	"Western Europe"	"1950"	1
"EST"	"Estonia"	"Eastern Europe"	"1950"	1
"FRO"	"Faeroe Islands"	"Western Europe"	"1950"	1
"FIN"	"Finland"	"Western Europe"	"1950"	1
"GGY"	"Guernsey"	"Western Europe"	"1950"	1
"ISL"	"Iceland"	"Western Europe"	"1950"	1
"IRL"	"Ireland"	"Western Europe"	"1950"	1
"IMN"	"Isle of Man"	"Western Europe"	"1950"	1
"JEY"	"Jersey"	"Western Europe"	"1950"	1
"LVA"	"Latvia"	"Eastern Europe"	"1950"	1
"LTU"	"Lithuania"	"Eastern Europe"	"1950"	1
"NOR"	"Norway"	"Western Europe"	"1950"	1
NA	"Sark"	"Western Europe"	"1950"	1
"SJM"	"Svalbard and Jan Mayen Islands"	"Western Europe"	"1950"	1
"SWE"	"Sweden"	"Western Europe"	"1950"	1
"GBR"	"United Kingdom"	"Western Europe"	"1950"	1
"ALB"	"Albania"	"Eastern Europe"	"1950"	1
"AND"	"Andorra"	"Western Europe"	"1950"	1
"BIH"	"Bosnia and Herzegovina"	"Eastern Europe"	"1950"	1
"HRV"	"Croatia"	"Eastern Europe"	"1950"	1
"GIB"	"Gibraltar"	"Western Europe"	"1950"	1
"GRC"	"Greece"	"Western Europe"	"1950"	1
"VAT"	"Holy See"	"Western Europe"	"1950"	1
"ITA"	"Italy"	"Western Europe"	"1950"	1
"MLT"	"Malta"	"Western Europe"	"1950"	1
"MNE"	"Montenegro"	"Eastern Europe"	"1950"	1
"PRT"	"Portugal"	"Western Europe"	"1950"	1
"SMR"	"San Marino"	"Western Europe"	"1950"	1
"SRB"	"Serbia"	"Eastern Europe"	"1950"	1
NA	"Serbia and Montenegro (until 2006)"	"Eastern Europe"	"1950"	1
"SVN"	"Slovenia"	"Eastern Europe"	"1950"	1
NA	"Socialist Federal Republic of Yugoslavia (until 1992)"	"Eastern Europe"	"1950"	1
"ESP"	"Spain"	"Western Europe"	"1950"	1
"MKD"	"Former Yugoslav Republic of Macedonia"	"Eastern Europe"	"1950"	1
"BLR"	"Belarus"	"Eastern Europe"	"1950"	1
"BGR"	"Bulgaria"	"Eastern Europe"	"1950"	1
"CZE"	"Czech Republic"	"Eastern Europe"	"1950"	1
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1950"	1
"HUN"	"Hungary"	"Eastern Europe"	"1950"	1
"POL"	"Poland"	"Eastern Europe"	"1950"	1
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1950"	1
"ROU"	"Romania"	"Eastern Europe"	"1950"	1
"RUS"	"Russian Federation"	"Eastern Europe"	"1950"	1
"SVK"	"Slovakia"	"Eastern Europe"	"1950"	1
"UKR"	"Ukraine"	"Eastern Europe"	"1950"	1
NA	"USSR (until 1991)"	"Eastern Europe"	"1950"	1
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1950"	1
"CAN"	"Canada"	"Western Offshoots"	"1950"	1
"GRL"	"Greenland"	"Western Europe"	"1950"	1
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1950"	1
"USA"	"United States of America"	"Western Offshoots"	"1950"	1
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1950"	1
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1950"	1
"ABW"	"Aruba"	"Latin America and Caribbean"	"1950"	1
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1950"	1
"BRB"	"Barbados"	"Latin America and Caribbean"	"1950"	1
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1950"	1
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1950"	1
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1950"	1
"CUB"	"Cuba"	"Latin America and Caribbean"	"1950"	1
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1950"	1
"DMA"	"Dominica"	"Latin America and Caribbean"	"1950"	1
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1950"	1
"GRD"	"Grenada"	"Latin America and Caribbean"	"1950"	1
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1950"	1
"HTI"	"Haiti"	"Latin America and Caribbean"	"1950"	1
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1950"	1
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1950"	1
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1950"	1
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1950"	1
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1950"	1
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1950"	1
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1950"	1
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1950"	1
"MAF"	"Saint Martin (French part)"	"Latin America and Caribbean"	"1950"	1
"VCT"	"Saint Vincent and the Grenadines"	"Latin America and Caribbean"	"1950"	1
